model,Lot Number,s_serial,Qty,Lot Qty,Line,Line Desc,Start Date,Shift,End Date,Shift,Due Date,Prod Type,Model Group,Model Category,Actual Results,MPS Mngm. Code,Cost Center,Comment,Date YYYYMMDD,S/O,Cont No,This Plan Qty,Prev Qty,This Qty,Create WSID,Create User,Create PGM, Create Date,Create Time
XJH-212W-00,H0FA,1580676,1008,1008,N0096,PACKING,2025-05-14,1,2025-05-14,1,2025-05-14,1,PACK-01-01-18,,0,,400,,2025-05-14,0,P0253028,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,061A,34573,672,672,N0096,PACKING,2025-05-15,1,2025-05-15,1,2025-05-15,1,TILT.P-01-01-23,,0,,400,,2025-05-15,0,P0262191,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,440A,286710,672,672,N0096,PACKING,2025-05-15,1,2025-05-15,1,2025-05-15,1,TILT.P-01-01-23,,0,,400,,2025-05-15,0,P0261124,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0GA,1581684,1008,1008,N0096,PACKING,2025-05-15,1,2025-05-15,1,2025-05-15,1,PACK-01-01-18,,0,,400,,2025-05-15,0,P0253029,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,062A,35245,672,672,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,TILT.P-01-01-23,,0,,400,,2025-05-16,0,P0262192,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,063A,35917,672,672,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,TILT.P-01-01-23,,0,,400,,2025-05-16,0,P0262193,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,441A,287382,672,672,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,TILT.P-01-01-23,,0,,400,,2025-05-16,0,P0261125,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,442A,288054,672,672,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,TILT.P-01-01-23,,0,,400,,2025-05-16,0,P0261126,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0HA,1582692,1008,1008,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,PACK-01-01-18,,0,,400,,2025-05-16,0,P0253030,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0JA,1583700,1008,1008,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,PACK-01-01-18,,0,,400,,2025-05-16,0,P0253031,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0KA,1584708,1008,1008,N0096,PACKING,2025-05-16,1,2025-05-16,1,2025-05-16,1,PACK-01-01-18,,0,,400,,2025-05-16,0,P0253032,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,064A,36589,672,672,N0096,PACKING,2025-05-19,1,2025-05-19,1,2025-05-19,1,TILT.P-01-01-23,,0,,400,,2025-05-19,0,P0262194,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,443A,288726,672,672,N0096,PACKING,2025-05-19,1,2025-05-19,1,2025-05-19,1,TILT.P-01-01-23,,0,,400,,2025-05-19,0,P0261127,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0LA,1585716,1008,1008,N0096,PACKING,2025-05-19,1,2025-05-19,1,2025-05-19,1,PACK-01-01-18,,0,,400,,2025-05-19,0,P0253033,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0MA,1586724,1008,1008,N0096,PACKING,2025-05-19,1,2025-05-19,1,2025-05-19,1,PACK-01-01-18,,0,,400,,2025-05-19,0,P0253034,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,065A,37261,672,672,N0096,PACKING,2025-05-20,1,2025-05-20,1,2025-05-20,1,TILT.P-01-01-23,,0,,400,,2025-05-20,0,P0262195,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,444A,289398,672,672,N0096,PACKING,2025-05-20,1,2025-05-20,1,2025-05-20,1,TILT.P-01-01-23,,0,,400,,2025-05-20,0,P0261128,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,445A,290070,672,672,N0096,PACKING,2025-05-20,1,2025-05-20,1,2025-05-20,1,TILT.P-01-01-23,,0,,400,,2025-05-20,0,P0261129,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,066A,37933,672,672,N0096,PACKING,2025-05-21,1,2025-05-21,1,2025-05-21,1,TILT.P-01-01-23,,0,,400,,2025-05-21,0,P0262196,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,067A,38605,672,672,N0096,PACKING,2025-05-21,1,2025-05-21,1,2025-05-21,1,TILT.P-01-01-23,,0,,400,,2025-05-21,0,P0262197,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,446A,290742,672,672,N0096,PACKING,2025-05-21,1,2025-05-21,1,2025-05-21,1,TILT.P-01-01-23,,0,,400,,2025-05-21,0,P0261130,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0NA,1587732,1008,1008,N0096,PACKING,2025-05-21,1,2025-05-21,1,2025-05-21,1,PACK-01-01-18,,0,,400,,2025-05-21,0,P0253035,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0PA,1588740,1008,1008,N0096,PACKING,2025-05-21,1,2025-05-21,1,2025-05-21,1,PACK-01-01-18,,0,,400,,2025-05-21,0,P0253036,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,068A,39277,672,672,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,TILT.P-01-01-23,,0,,400,,2025-05-22,0,P0262198,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,447A,291414,672,672,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,TILT.P-01-01-23,,0,,400,,2025-05-22,0,P0261131,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,448A,292086,672,672,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,TILT.P-01-01-23,,0,,400,,2025-05-22,0,P0261132,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,443A,295914,800,800,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,PACK-01-01-13,,0,,400,,2025-05-22,0,P0261036,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,444A,296714,800,800,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,PACK-01-01-13,,0,,400,,2025-05-22,0,P0261037,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0QA,1589748,1008,1008,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,PACK-01-01-18,,0,,400,,2025-05-22,0,P0253037,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0RA,1590756,1008,1008,N0096,PACKING,2025-05-22,1,2025-05-22,1,2025-05-22,1,PACK-01-01-18,,0,,400,,2025-05-22,0,P0253038,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,069A,39949,672,672,N0096,PACKING,2025-05-23,1,2025-05-23,1,2025-05-23,1,TILT.P-01-01-23,,0,,400,,2025-05-23,0,P0262199,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,449A,292758,672,672,N0096,PACKING,2025-05-23,1,2025-05-23,1,2025-05-23,1,TILT.P-01-01-23,,0,,400,,2025-05-23,0,P0261133,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,445A,297514,800,800,N0096,PACKING,2025-05-23,1,2025-05-23,1,2025-05-23,1,PACK-01-01-13,,0,,400,,2025-05-23,0,P0261038,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,446A,298314,800,800,N0096,PACKING,2025-05-23,1,2025-05-23,1,2025-05-23,1,PACK-01-01-13,,0,,400,,2025-05-23,0,P0261039,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0SA,1591764,1008,1008,N0096,PACKING,2025-05-23,1,2025-05-23,1,2025-05-23,1,PACK-01-01-18,,0,,400,,2025-05-23,0,P0253039,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,070A,40621,672,672,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,TILT.P-01-01-23,,0,,400,,2025-05-26,0,P0262200,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,071A,41293,672,672,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,TILT.P-01-01-23,,0,,400,,2025-05-26,0,P0262201,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,072A,41965,672,672,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,TILT.P-01-01-23,,0,,400,,2025-05-26,0,P0262202,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,450A,293430,672,672,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,TILT.P-01-01-23,,0,,400,,2025-05-26,0,P0261134,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,451A,294102,672,672,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,TILT.P-01-01-23,,0,,400,,2025-05-26,0,P0261135,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,452A,294774,672,672,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,TILT.P-01-01-23,,0,,400,,2025-05-26,0,P0261136,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,447A,299114,800,800,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,PACK-01-01-13,,0,,400,,2025-05-26,0,P0261040,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,448A,299914,800,800,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,PACK-01-01-13,,0,,400,,2025-05-26,0,P0261041,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0TA,1592772,760,1008,N0096,PACKING,2025-05-26,1,2025-05-26,1,2025-05-26,1,PACK-01-01-18,,0,,400,,2025-05-26,0,P0253040,760,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0TA,1592772,248,1008,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-26,1,PACK-01-01-18,,0,,400,,2025-05-26,0,P0253040,248,0,0,,,PLN06,MRPT37B2,20250114
XJH-223W-00,172A,168598,1120,1120,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,PACK-01-01-20,,0,,400,,2025-05-27,0,P0263155,1120,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,453A,295446,672,672,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,TILT.P-01-01-23,,0,,400,,2025-05-27,0,P0261137,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,073A,42637,672,672,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,TILT.P-01-01-23,,0,,400,,2025-05-27,0,P0262203,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,454A,296118,672,672,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,TILT.P-01-01-23,,0,,400,,2025-05-27,0,P0261138,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,449A,300714,800,800,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,PACK-01-01-13,,0,,400,,2025-05-27,0,P0261042,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,450A,301514,800,800,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,PACK-01-01-13,,0,,400,,2025-05-27,0,P0261043,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0UA,1593780,1008,1008,N0096,PACKING,2025-05-27,1,2025-05-27,1,2025-05-27,1,PACK-01-01-18,,0,,400,,2025-05-27,0,P0253041,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,074A,43309,672,672,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-27,1,TILT.P-01-01-23,,0,,400,,2025-05-27,0,P0262204,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,075A,43981,672,672,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-27,1,TILT.P-01-01-23,,0,,400,,2025-05-27,0,P0262205,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-223W-00,173A,169718,1120,1120,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-28,1,PACK-01-01-20,,0,,400,,2025-05-28,0,P0263156,1120,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,455A,296790,672,672,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-28,1,TILT.P-01-01-23,,0,,400,,2025-05-28,0,P0261139,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,456A,297462,672,672,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-28,1,TILT.P-01-01-23,,0,,400,,2025-05-28,0,P0261140,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,451A,302314,800,800,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-28,1,PACK-01-01-13,,0,,400,,2025-05-28,0,P0261044,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,452A,303114,800,800,N0096,PACKING,2025-05-28,1,2025-05-28,1,2025-05-28,1,PACK-01-01-13,,0,,400,,2025-05-28,0,P0261045,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,457A,298134,672,672,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-28,1,TILT.P-01-01-23,,0,,400,,2025-05-28,0,P0261141,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,076A,44653,672,672,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-28,1,TILT.P-01-01-23,,0,,400,,2025-05-28,0,P0262206,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,458A,298806,672,672,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-28,1,TILT.P-01-01-23,,0,,400,,2025-05-28,0,P0261142,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-223W-01,072A,57325,1120,1120,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-29,1,PACK-01-01-20,,0,,400,,2025-05-29,0,P0260469,1120,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,459A,299478,672,672,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-29,1,TILT.P-01-01-23,,0,,400,,2025-05-29,0,P0261143,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,453A,303914,800,800,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-29,1,PACK-01-01-13,,0,,400,,2025-05-29,0,P0261046,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,454A,304714,800,800,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-29,1,PACK-01-01-13,,0,,400,,2025-05-29,0,P0261047,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0VA,1594788,984,1008,N0096,PACKING,2025-05-29,1,2025-05-29,1,2025-05-29,1,PACK-01-01-18,,0,,400,,2025-05-29,0,P0253042,984,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0VA,1594788,24,1008,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-29,1,PACK-01-01-18,,0,,400,,2025-05-29,0,P0253042,24,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,460A,300150,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-29,1,TILT.P-01-01-23,,0,,400,,2025-05-29,0,P0261144,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,461A,300822,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-29,1,TILT.P-01-01-23,,0,,400,,2025-05-29,0,P0261145,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,462A,301494,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-29,1,TILT.P-01-01-23,,0,,400,,2025-05-29,0,P0261146,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,463A,302166,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-29,1,TILT.P-01-01-23,,0,,400,,2025-05-29,0,P0261147,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,464A,302838,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-30,1,TILT.P-01-01-23,,0,,400,,2025-05-30,0,P0261148,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,465A,303510,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-30,1,TILT.P-01-01-23,,0,,400,,2025-05-30,0,P0261149,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-03,113A,66962,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-30,1,TILT.P-01-01-23,,0,,400,,2025-05-30,0,P0257529,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-03,114A,67634,672,672,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-30,1,TILT.P-01-01-23,,0,,400,,2025-05-30,0,P0257530,672,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,455A,305514,800,800,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-30,1,PACK-01-01-13,,0,,400,,2025-05-30,0,P0261048,800,0,0,,,PLN06,MRPT37B2,20250114
FC2-4A01NXP,456A,306314,800,800,N0096,PACKING,2025-05-30,1,2025-05-30,1,2025-05-30,1,PACK-01-01-13,,0,,400,,2025-05-30,0,P0261049,800,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-03,115A,68306,672,672,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-02,1,TILT.P-01-01-23,,0,,400,,2025-06-02,0,P0259383,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-03,116A,68978,672,672,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-02,1,TILT.P-01-01-23,,0,,400,,2025-06-02,0,P0259384,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0WA,1595796,1008,1008,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-02,1,PACK-01-01-18,,0,,400,,2025-06-02,0,P0253043,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0XA,1596804,1008,1008,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-03,1,PACK-01-01-18,,0,,400,,2025-06-03,0,P0253044,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-199W-00,085A,56816,300,300,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-03,1,PACK-01-01-18,,0,,400,,2025-06-03,0,P0240099,300,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0YA,1597812,1008,1008,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-04,1,PACK-01-01-18,,0,,400,,2025-06-04,0,P0253045,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H0ZA,1598820,1008,1008,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-05,1,PACK-01-01-18,,0,,400,,2025-06-05,0,P0253046,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H10A,1599828,1008,1008,N0096,PACKING,2025-06-02,1,2025-06-02,1,2025-06-06,1,PACK-01-01-18,,0,,400,,2025-06-06,0,P0253076,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-05,242A,153087,672,672,N0096,PACKING,2025-06-03,1,2025-06-03,1,2025-06-03,1,TILT.P-01-01-23,,0,,400,,2025-06-03,0,P0251860,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H11A,1600836,1008,1008,N0096,PACKING,2025-06-03,1,2025-06-03,1,2025-06-02,1,PACK-01-01-18,,0,,400,,2025-06-02,0,P0253077,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H12A,1601844,1008,1008,N0096,PACKING,2025-06-03,1,2025-06-03,1,2025-06-07,1,PACK-01-01-18,,0,,400,,2025-06-07,0,P0253078,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H13A,1602852,1008,1008,N0096,PACKING,2025-06-03,1,2025-06-03,1,2025-06-08,1,PACK-01-01-18,,0,,400,,2025-06-08,0,P0253079,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,466A,304182,672,672,N0096,PACKING,2025-06-04,1,2025-06-04,1,2025-06-04,1,TILT.P-01-01-23,,0,,400,,2025-06-04,0,P0261150,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,467A,304854,672,672,N0096,PACKING,2025-06-04,1,2025-06-04,1,2025-06-04,1,TILT.P-01-01-23,,0,,400,,2025-06-04,0,P0261151,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,468A,305526,672,672,N0096,PACKING,2025-06-04,1,2025-06-04,1,2025-06-04,1,TILT.P-01-01-23,,0,,400,,2025-06-04,0,P0261152,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,469A,306198,672,672,N0096,PACKING,2025-06-04,1,2025-06-04,1,2025-06-04,1,TILT.P-01-01-23,,0,,400,,2025-06-04,0,P0261153,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H14A,1603860,1008,1008,N0096,PACKING,2025-06-04,1,2025-06-04,1,2025-06-09,1,PACK-01-01-18,,0,,400,,2025-06-09,0,P0253080,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,470A,306870,672,672,N0096,PACKING,2025-06-05,1,2025-06-05,1,2025-06-05,1,TILT.P-01-01-23,,0,,400,,2025-06-05,0,P0261154,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,471A,307542,672,672,N0096,PACKING,2025-06-05,1,2025-06-05,1,2025-06-05,1,TILT.P-01-01-23,,0,,400,,2025-06-05,0,P0261155,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,472A,308214,672,672,N0096,PACKING,2025-06-06,1,2025-06-06,1,2025-06-06,1,TILT.P-01-01-23,,0,,400,,2025-06-06,0,P0261156,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,473A,308886,672,672,N0096,PACKING,2025-06-06,1,2025-06-06,1,2025-06-06,1,TILT.P-01-01-23,,0,,400,,2025-06-06,0,P0261157,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,474A,309558,672,672,N0096,PACKING,2025-06-06,1,2025-06-06,1,2025-06-06,1,TILT.P-01-01-23,,0,,400,,2025-06-06,0,P0261158,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H15A,1604868,1008,1008,N0096,PACKING,2025-06-06,1,2025-06-06,1,2025-06-10,1,PACK-01-01-18,,0,,400,,2025-06-10,0,P0253081,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H16A,1605876,1008,1008,N0096,PACKING,2025-06-06,1,2025-06-06,1,2025-06-11,1,PACK-01-01-18,,0,,400,,2025-06-11,0,P0253082,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,077A,45325,672,672,N0096,PACKING,2025-06-09,1,2025-06-09,1,2025-06-09,1,TILT.P-01-01-23,,0,,400,,2025-06-09,0,P0262207,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,475A,310230,672,672,N0096,PACKING,2025-06-10,1,2025-06-10,1,2025-06-10,1,TILT.P-01-01-23,,0,,400,,2025-06-10,0,P0261159,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,476A,310902,672,672,N0096,PACKING,2025-06-10,1,2025-06-10,1,2025-06-10,1,TILT.P-01-01-23,,0,,400,,2025-06-10,0,P0261160,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,078A,45997,672,672,N0096,PACKING,2025-06-10,1,2025-06-10,1,2025-06-10,1,TILT.P-01-01-23,,0,,400,,2025-06-10,0,P0262208,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,079A,46669,672,672,N0096,PACKING,2025-06-10,1,2025-06-10,1,2025-06-10,1,TILT.P-01-01-23,,0,,400,,2025-06-10,0,P0262209,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,477A,311574,672,672,N0096,PACKING,2025-06-11,1,2025-06-11,1,2025-06-11,1,TILT.P-01-01-23,,0,,400,,2025-06-11,0,P0261161,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,080A,47341,672,672,N0096,PACKING,2025-06-11,1,2025-06-11,1,2025-06-11,1,TILT.P-01-01-23,,0,,400,,2025-06-11,0,P0262210,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H17A,1606884,1008,1008,N0096,PACKING,2025-06-11,1,2025-06-11,1,2025-06-12,1,PACK-01-01-18,,0,,400,,2025-06-12,0,P0253083,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H18A,1607892,1008,1008,N0096,PACKING,2025-06-11,1,2025-06-11,1,2025-06-13,1,PACK-01-01-18,,0,,400,,2025-06-13,0,P0253084,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,478A,312246,672,672,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-12,1,TILT.P-01-01-23,,0,,400,,2025-06-12,0,P0261162,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,081A,48013,672,672,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-12,1,TILT.P-01-01-23,,0,,400,,2025-06-12,0,P0262211,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H19A,1608900,1008,1008,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-14,1,PACK-01-01-18,,0,,400,,2025-06-14,0,P0253085,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H1AA,1609908,1008,1008,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-15,1,PACK-01-01-18,,0,,400,,2025-06-15,0,P0253057,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H1BA,1610916,1008,1008,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-16,1,PACK-01-01-18,,0,,400,,2025-06-16,0,P0253058,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H1CA,1611924,1008,1008,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-17,1,PACK-01-01-18,,0,,400,,2025-06-17,0,P0253059,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-212W-00,H1DA,1612932,1008,1008,N0096,PACKING,2025-06-12,1,2025-06-12,1,2025-06-18,1,PACK-01-01-18,,0,,400,,2025-06-18,0,P0253060,1008,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,479A,312918,672,672,N0096,PACKING,2025-06-13,1,2025-06-13,1,2025-06-13,1,TILT.P-01-01-23,,0,,400,,2025-06-13,0,P0261163,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-04,480A,313590,672,672,N0096,PACKING,2025-06-13,1,2025-06-13,1,2025-06-13,1,TILT.P-01-01-23,,0,,400,,2025-06-13,0,P0261164,672,0,0,,,PLN06,MRPT37B2,20250114
XJH-248W-07,082A,48685,672,672,N0096,PACKING,2025-06-13,1,2025-06-13,1,2025-06-13,1,TILT.P-01-01-23,,0,,400,,2025-06-13,0,P0262212,672,0,0,,,PLN06,MRPT37B2,20250114
